,min,max,mean,med,std,label
330,-100.0,-100.0,-100.0,-100.0,-100.0,AF
331,-100.0,-100.0,-100.0,-100.0,-100.0,AF
332,0.7,0.7,0.7,0.7,0.0,AF
333,0.7,0.8,0.75,0.75,0.07071067811865482,AF
334,0.6,0.9,0.75,0.75,0.21213203435596428,AF
335,-100.0,-100.0,-100.0,-100.0,-100.0,AF
336,0.7,0.8,0.75,0.75,0.07071067811865482,AF
337,0.7,0.7,0.7,0.7,0.0,AF
338,0.6,0.8,0.7,0.7,0.14142135623730953,AF
339,-100.0,-100.0,-100.0,-100.0,-100.0,AF
340,-100.0,-100.0,-100.0,-100.0,-100.0,AF
341,-100.0,-100.0,-100.0,-100.0,-100.0,AF
342,-100.0,-100.0,-100.0,-100.0,-100.0,AF
343,0.6,0.7,0.6499999999999999,0.6499999999999999,0.07071067811865474,AF
344,-100.0,-100.0,-100.0,-100.0,-100.0,AF
345,0.765,1.081,0.923,0.923,0.22344574285494898,AF
346,0.6,0.8,0.7,0.7,0.14142135623730953,AF
347,0.7,0.7,0.7,0.7,0.0,AF
348,-100.0,-100.0,-100.0,-100.0,-100.0,AF
349,-100.0,-100.0,-100.0,-100.0,-100.0,AF
350,-100.0,-100.0,-100.0,-100.0,-100.0,AF
351,-100.0,-100.0,-100.0,-100.0,-100.0,AF
352,0.8,0.9,0.8500000000000001,0.8500000000000001,0.07071067811865474,AF
353,0.7,0.9,0.8,0.8,0.14142135623730953,AF
354,0.6,0.7,0.6499999999999999,0.6499999999999999,0.07071067811865474,AF
355,-100.0,-100.0,-100.0,-100.0,-100.0,AF
356,-100.0,-100.0,-100.0,-100.0,-100.0,AF
357,-100.0,-100.0,-100.0,-100.0,-100.0,AF
358,-100.0,-100.0,-100.0,-100.0,-100.0,AF
359,-100.0,-100.0,-100.0,-100.0,-100.0,AF
360,-100.0,-100.0,-100.0,-100.0,-100.0,AF
361,-100.0,-100.0,-100.0,-100.0,-100.0,AF
362,-100.0,-100.0,-100.0,-100.0,-100.0,AF
363,0.6,1.0,0.8,0.8,0.282842712474619,AF
364,-100.0,-100.0,-100.0,-100.0,-100.0,AF
365,-100.0,-100.0,-100.0,-100.0,-100.0,AF
366,-100.0,-100.0,-100.0,-100.0,-100.0,AF
367,-100.0,-100.0,-100.0,-100.0,-100.0,AF
368,-100.0,-100.0,-100.0,-100.0,-100.0,AF
369,-100.0,-100.0,-100.0,-100.0,-100.0,AF
370,-100.0,-100.0,-100.0,-100.0,-100.0,AF
371,-100.0,-100.0,-100.0,-100.0,-100.0,AF
372,0.6,0.7,0.6499999999999999,0.6499999999999999,0.07071067811865474,AF
373,-100.0,-100.0,-100.0,-100.0,-100.0,AF
374,-100.0,-100.0,-100.0,-100.0,-100.0,AF
375,0.6,0.8,0.7,0.7,0.14142135623730953,AF
376,-100.0,-100.0,-100.0,-100.0,-100.0,AF
377,-100.0,-100.0,-100.0,-100.0,-100.0,AF
378,0.6,0.8,0.7,0.7,0.14142135623730953,AF
379,-100.0,-100.0,-100.0,-100.0,-100.0,AF
380,0.7,0.7,0.7,0.7,0.0,AF
381,0.6,0.7,0.6499999999999999,0.6499999999999999,0.07071067811865474,AF
